id,center,fy,sic,naics,state,sales,employees,plant_area,products,produnits,prodlevel,prodhours,recc_count_recc,ec_plant_cost,ec_plant_usage,ed_plant_cost,ed_plant_usage,ef_plant_cost,e2_plant_cost,e2_plant_usage,e3_plant_cost,e3_plant_usage,e4_plant_cost,e4_plant_usage,e5_plant_cost,e5_plant_usage,e6_plant_cost,e6_plant_usage,e7_plant_cost,e7_plant_usage,e8_plant_cost,e8_plant_usage,e9_plant_cost,e9_plant_usage,e10_plant_cost,e10_plant_usage,e11_plant_cost,e11_plant_usage,e12_plant_cost,e12_plant_usage,w0_plant_cost,w0_plant_usage,w1_plant_cost,w1_plant_usage,w2_plant_cost,w2_plant_usage,w3_plant_cost,w3_plant_usage,w4_plant_cost,w4_plant_usage,w5_plant_cost,w5_plant_usage,w6_plant_cost,w6_plant_usage
AM0841,AM,2022,2992,324191,TX,88000000,85,114000,"Synthetic lubricants, greases",3,14698,4250,6,49210,1189924,30293,3340,8128,33175,5689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0842,AM,2022,4952,221320,TX,1300000,4,484000,Treated Waste Water,5,1300,8760,3,71759.9,1823402,54226.99,4210,,,,,,,,,,,,,,,,,,,,,,,,18865.14,7275100,,,,,,,,,,,,
AM0843,AM,2022,3535,333922,TX,30000000,140,120000,Conveyors,3,200000000,2754,8,56320,1583207,72577,11090,4611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0844,AM,2022,2038,311412,TX,142000000,375,131000,Frozen Taquitos and Tacos,2,47000000,5134,5,1348953,17074800,587,3529,,345434,90193,,,,,,,,,,,,,,,,,,,,,239725,45986,,,,,,,,,,,,
AM0845,AM,2022,4952,221320,TX,10000000,15,292545,Sanitized waste water,5,912500,8760,7,182772,4536626,73104,9910,8745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0846,AM,2022,3569,333999,TX,25000000,490,400000,Filtration & separation equipment,1,3000000,3970,9,367690,6672450,167876,21256,60673,365228,29485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0847,AM,2022,2086,312111,TX,15000000,40,138000,Carbonated beverages,1,20000000,5334,9,85745,1950449,68638,8060,7307,31125,4298,,,,,,,,,,,,,,,,,,,,,134361,17352,,,,,,,,,,,,
AM0848,AM,2022,3531,333111,TX,59000000,140,230000,Agricultural Equipment,,1135,2288,4,142624.59,2201400,47008.37,7013,94926.16,65110,9299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0849,AM,2022,4953,562920,TX,5300000,13,50000,Recycled PET raw materials,2,22000000,7437,11,71777,1683832,37402,4000,1620,188852,55032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0850,AM,2022,3564,333413,TX,65000000,85,100000,Ventilation equipment,1,720000,2593,8,63102,1340182,59638,6588,2739,2262,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0851,AM,2022,3511,333611,TX,15000000,200,130000,"Marine engines, steam turbines, gas turbines",1,1000,2214,8,66760,1236960,35742,4407,9320,9825,886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0852,AM,2022,3496,332618,TX,50000000,40,110900,concrete strand wire,3,27000,8520,9,408053,11158000,291981,26157,73024,97447,15886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0853,AM,2022,3061,326291,TX,10000000,70,70000,Structural bearings,1,38000,4900,10,80618,1736553,68702,7637,17040,60172,13518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0854,AM,2022,752,115210,TX,5000000,370,196938,Sex-sorted bull semen,2,10000,5740,3,291447,2216440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0855,AM,2022,3535,333922,TX,20000000,60,120000,Conveyors,3,3500000,3050,7,41311,760037,37440,3877,6469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0856,AM,2022,3585,333415,TX,67500000,170,125000,Air conditioning equipment,1,12173,4250,7,199450,2548492,,,3343,5966,552,,,,,,,,,,,,,,,,,,,,,19643,1661,,,,,,,,,,,,
AM0857,AM,2022,2051,311812,TX,36000000,130,137000,Hot dog and Hamburger Buns,1,500000000,6240,6,373062,7206939,123084,16780,54157,258994,51069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0858,AM,2022,8011,621111,TX,5000000,150,128961,doctor visits,1,5000,4300,5,79847,2079360,71283,5534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0859,AM,2022,2819,325180,TX,90000000,130,150000,Chemicals,2,200000000,8760,7,380567,9718573,144070,17556,3644,1636381,252899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0860,AM,2022,3585,333415,TX,50000000,222,250000,Commercial chillers,1,1176,5586,6,787593,6741000,,,1189,91887,9487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0861,AM,2022,2051,311812,TX,42000000,125,147000,Bread & rolls,1,68000000,8736,7,370541,6959009,116329,14325,53415,218596,34091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0862,AM,2022,3053,326291,TX,40000000,140,204000,"engineered polymers, gaskets",1,5000000000,8472,6,443358,9574000,184037,20521,14634,464306,77897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0863,AM,2022,3452,332722,TX,28000000,121,97000,Bolts & Fasteners,3,700,2368,7,99541,2247295,78268,9757,14832,55428,6489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0865,AM,2023,2421,321113,TX,50000000,120,75000,Softwood lumber,3,50000,8592,7,973267,14122008,341677,44387,53918,143433,26652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0866,AM,2023,4952,221320,TX,5000000,2,590000,Treated wastewater,5,109500,8760,7,148101,3901398,55871,7089,5685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0867,AM,2023,4226,493190,TX,100000000,150,4000000,Storage tank terminal facility,2,1,8760,6,654368,13718120,274057,51129,75306,3136415,456405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0868,AM,2022,8661,813110,TX,80000,8,68622,Christian disciples,1,120,2600,4,15543,388580,20120,1562,,5919,606,,,,,,,,,,,,,,,,,,,,,326,63.164,,,,,,,,,,,,
AM0869,AM,2022,5091,423910,TX,5000000,100,232000,"retailer that specializes in hunting, fishing, boating, camping, shooting and other outdoor recreation merchandise",,100000,5616,3,207005,5112000,98640,9864,,8517,477,,,,,,,,,,,,,,,,,,,,,51042,3433,,,,,,,,,,,,
AM0870,AM,2023,3053,339991,TX,50000000,80,20000,Mechanical seals,,5040,3400,4,42850,843738,21174,2628,5398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0871,AM,2023,2952,324122,TX,94000000,92,100000,Asphalt shingles,3,16046,8568,10,325584,7301275,99536,13759,17131,269360,63318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0872,AM,2023,8611,813910,TX,2500000,200,68324,Administration,,25,3172,4,64911,897800,22067,2982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0873,AM,2023,8211,611110,TX,2000000,25,44852,High school students,,100,2436,3,66104,634176,,,66104,4484,505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0874,AM,2023,3354,331318,TX,90000000,154,140000,Aluminum extrusions,2,61000000,7320,7,640109,9616520,211477,24542,5078,378456,45787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0875,AM,2023,3444,332312,TX,4000000,135,92000,Custom metal products,1,1150000,6440,7,114214,1425000,29704,3975,11935,11933,783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0876,AM,2023,3599,332999,TX,65000000,230,150000,oilfield tubular threads,,360000,7296,4,204994,4286314,48950,12931,66411,95384,11628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0877,AM,2023,3085,326160,TX,26000000,60,300000,Plastic bottles,1,1200000000,8616,7,1021546,25661225,399044,59473,39465,22113,3916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0878,AM,2023,3498,332996,TX,20000000,165,85000,Pipeline couplings,,12000,5520,4,154890,3358130,72076,9860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0879,AM,2023,3498,332996,TX,7000000,40,56975,Threaded pipe joints,1,135000,3064,10,39265,572014,33045,4210,6715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0881,AM,2023,3999,314999,TX,25000000,139,556000,Pet beds,1,2500000,4472,7,95314.96,2101171,50037.22,4882,13029.53,3464,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0882,AM,2023,3089,326199,TX,5000000,22,58000,Plastic abrasives,2,6000000,4172,7,28311.52,556040,27478.15,2812,6884.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0883,AM,2023,8211,611110,TX,5000000,55,67603,Elementary Students,,3000,3000,3,37615.1,886272,63389.9,4795,,28130,2768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0884,AM,2023,8661,813110,TX,1000000,12,54145,No Applicable,,3000,1898,3,35272,370120,11492,1553,,7388,504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0885,AM,2023,8211,611110,TX,4000000,40,82965,Elementary School Students,,100,3645,3,32659,777600,55233,4178,,9584,818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0886,AM,2023,2421,321113,TX,5000000,32,40000,dimensional lumber boards,6,18000,2008,6,63278,1227019,120779,20227,24292,97020,12420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0887,AM,2023,3465,336370,TX,15000000,65,68000,Metal stampings,2,22000000,4890,7,83499,1575308,48797,5983,4410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0888,AM,2023,3498,332996,TX,35000000,71,42000,Fabricated pipe,1,8400,2393,11,68262,1138176,41798,4663,11375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0889,AM,2023,4952,221320,TX,1000000,10,5000,Refined wastewater,5,1095000,8760,5,42285,1181963,28986,2830,1489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0890,AM,2023,3669,334515,TX,100000000,350,250000,No contact control accessed boxes and cards,1,20000000,6109,9,451080,7206000,227013,15412,27355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0891,AM,2023,3999,326199,TX,25000000,90,50000,fiberglass underground storage tanks,1,750,6498,7,95518,1479120,25941,3847,24719,39589,3669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0892,AM,2023,3089,326199,TX,27000000,175,110259,Injection and extrusion molded parts for automotive industry,,15000000,6000,4,509196,7250400,261744,16359,8400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0893,AM,2023,4952,221320,TX,2000000,4,174000,Cleaned wastewater,5,1095000,8760,6,94403,1816000,66351,3600,1717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0894,AM,2024,2711,511110,TX,8600000,33,35000,Newspapers,1,27000000,4250,7,46236,1191303,48861,4710,2053,1910,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0895,AM,2023,8211,611110,TX,2000000,25,47080,Elementary School Students,,100,3427,3,22564,530304,32587,2465,,9996,966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0896,AM,2023,8211,611110,TX,2000000,25,46669,Elementary School Students,,100,2436,4,33917,462720,32032,2423,,8175,777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0897,AM,2024,2013,311612,TX,70000000,220,143000,Sausages,2,20000000,1980,8,446338,10318299,277245,26860,15784,164318,26789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0899,AM,2024,8211,611110,TX,5000000,40,60850,Elementary School Students,,100,3377,5,25788,606778,3118,236,,991,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0900,AM,2024,3496,332618,TX,37000000,137,100000,Coil springs,,468000,2875,6,127904,2767462,103106,10136,6504,177591,24733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0901,AM,2024,8211,611110,TX,4000000,50,66362,Elementary School Students,,100,3888,4,37076,874435,50646,3831,,15152,1464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0902,AM,2024,8211,611110,TX,5000000,40,62000,Elementary School Students,,100,3427,3,27459,646088,48914,3700,,15790,1592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0903,AM,2023,8211,611110,TX,4000000,40,86000,Elementary School Students,,100,3159,3,36524,863040,61460,4649,,8500,788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0904,AM,2023,8211,611110,TX,4000000,40,81500,Elementary School Students,,100,3402,3,24515,583680,41431,3133,,10526,1044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0905,AM,2023,8211,611110,TX,4000000,30,80191,Secondary School Students,,100,3645,3,53682,846720,52510,3972,,14368,1424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0906,AM,2024,8211,611110,TX,3000000,40,60000,Elementary School Students,,100,3377,4,21119,495744,44770,3336,,7434,669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0907,AM,2024,3674,334413,TX,100000000,109,74000,gas distribution products,1,5000,4883,5,99261,1844800,31813,3122,14692,17561,1835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0908,AM,2024,3479,332812,TX,45000000,47,150000,Metal coatings,3,87000,3140,10,224145,4725900,209623,18037,17482,643322,99377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0909,AM,2024,3499,332919,TX,18000000,90,60000,Commercial grade fountain equipment,,7000,2241,7,57639,738033,12086,2417,8220,,,,,,,,,,,,,,,,,,,29175,1011,,,,,,,,,,,,,,,,
AM0910,AM,2024,3441,332312,TX,100000000,100,110000,Fabricated Steel Products,3,23000,4896,7,56598,1420960,57429,5798,12243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0911,AM,2024,2541,337110,TX,25000000,55,90000,Countertops,6,40,2000,10,77541,1736417,114503,8531,,5240,429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0913,AM,2024,2047,311111,TX,36000000,95,110000,Pet food,3,115000,8135,8,604012,12577700,169846,24041,60752,507493,114860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0914,AM,2024,3398,332811,TX,16000000,55,75600,Metal heat treating,2,12000000,6624,4,215273,4535352,201431,16803,13288,703797,100210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0917,AM,2024,8211,611110,TX,4000000,50,62000,Elementary School Students,,100,3377,4,24322,577728,46020,3489,,7434,1140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0918,AM,2024,8211,611110,TX,2000000,34,57033,School students,,110,3377,5,34927,735296,48205,3636,,5831,528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0919,AM,2024,8211,611110,TX,2000000,34,72881,School students,,100,3377,5,22233,517056,45010,3415,,7316,712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0920,AM,2024,8211,611110,TX,2000000,32,66250,School students,,100,3377,5,23300,548240,39771,3003,,8650,818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0921,AM,2024,8211,611110,TX,2000000,32,55600,School students,,100,3209,4,15526,386112,33642,2540,,6753,633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0922,AM,2024,8211,611110,TX,3000000,48,133800,School students,,125,3377,4,42738,1017573,74635,5618,,13305,1323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0923,AM,2024,8211,611110,TX,4000000,80,72450,Elementary School Students,,100,4131,5,94183,929951,,,,1768,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0926,AM,2024,2434,337110,TX,999999,225,200000,Kitchen Cabinets,,200000,2477,6,211685,4635114,201412,20140,45062,47636,4513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0927,AM,2024,3443,332312,TX,50000000,180,1900000,fabricated steel storage tanks and oilfield equipment,,750,2530,5,56500,1023000,66200,6600,49950,7135,664,,,,,,,,,,,,,,,,,,,133900,6048,,,,,,,,,,,,,,
AM0930,AM,2024,3053,339991,TX,25000000,150,115000,Elastomer seals for oilfield use,,107000,5840,8,838143,11555539,233714,26935,103632,53105,13805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0931,AM,2024,8211,611110,TX,3000000,80,90775,School students,,150,2850,6,32597,857805,37175,3390,,7910,776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0932,AM,2024,8211,611110,TX,3000000,70,63237,Elementary School Students,,100,3395,4,23010,605524,22433,2255,,5051,449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0933,AM,2025,8211,611110,TX,3000000,60,45990,Elementary School Students,,100,3034,4,20687,544400,19142,1691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0934,AM,2025,8211,611110,TX,4000000,100,79285,Elementary School Students,,100,3395,4,28956,762000,41192,3137,,5908,538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0935,AM,2024,2992,324191,TX,2480000000,1000,590400,Motor oil,5,155120,6000,6,925605,13664571,246734,28861,58940,311301,94469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0936,AM,2025,3085,326160,TX,10000000,165,75000,Plastic Bottles,1,90000000,8230,6,780660,19601806,497988,41650,8133,,,,,,,,,,,,,,,,,,,,,,,86123,6937,,,,,,,,,,,,
AM0937,AM,2024,2819,325180,TX,560000000,133,188000,Chemical catalysts,2,87600000,8760,5,552000,16851600,303600,36240,65940,515520,193920,,,,,,,,,,,,,,,,,,,,,26800,3630,,,,,,,,,,,,
AM0938,AM,2024,3316,331221,TX,18000000,35,127500,Rolled Steel,3,50000,1520,6,35206.76,625920,43394.06,4950,8029.52,379.57,1,,,,,,,,,,,,,,,,,,,,,15635.21,500,,,,,,,,,,,,
AM0939,AM,2025,8211,611110,TX,3000000,70,46518,Elementary School Students,,80,3034,4,17616,463584,15439,1773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0940,AM,2025,3523,333999,TX,12000000,90,43000,"Sheet metal formed parts, precision milled and turned parts, wire and sinker EDM services, welded fabrications, plastic injection molded parts and powder coating",,515000,4118,6,67910,1151830,40494,3961,,,,3720,128.4,,,,,,,,,,,,,,,,,,,2842,431,,,,,,,,,,,,
AM0942,AM,2025,3674,334413,TX,200000000,200,120000,cleaned semiconductors,,328500,8760,7,299274,7286277,134997,11280,46502,19366,1835,,,,,,,,,,,,,,,,,,,,,63912,11193,,,,,,,,,,,,
AM0943,AM,2025,3479,332812,TX,25000000,93,75000,Hot Dip Galvanizing,2,80000000,8320,11,41532.85,1066700,30565.36,3366,3574.76,132759,56900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0945,AM,2025,3533,333132,TX,50000000,480,550000,Oil and Gas Tools,,40000,8568,11,791892.06,13864863,343416.16,42502,358862.42,15428.78,1421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0946,AM,2025,3083,339991,TX,500000,110,30000,Rubber gaskets and seals,,600000,7120,4,177795,2424300,36864,6144,4510,,,,,,,,,,,,,,,,,,,,,,,11283,467.8,,,,,,,,,,,,
AM0947,AM,2025,3621,335312,TX,230000,235,420000,Electric Motors,,350,2084,7,813428,14281034,271226,62182,35504,51498,7621,,,,,,,,,,,,,,,,,,,,,86717,8699.6,,,,,,,,,,,,
AM0949,AM,2025,3561,333911,TX,10000000,160,75500,severe service ball valves and automation,,50000,4165,7,269747.01,5927198,182975.54,19653,40526.13,13127.81,1428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0951,AM,2025,8211,611110,TX,3000000,70,51429,Elementary School Students,,60,3034,4,16491,434200,28126,2105,,1525,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0952,AM,2025,8211,611110,TX,2000000,55,56139,students,,150,2816,5,18204,479054,29191,2337,,8194,790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0953,AM,2025,8211,611110,TX,3000000,70,93000,Elementary School Students,,250,2355,4,34056,740350,44518,3181,,10376,872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0954,AM,2025,8211,611110,TX,3000000,60,63478,students,,100,2573,3,27951,582307,39808,2983,,3587,269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0955,AM,2025,8211,611110,TX,2000000,52,53087,students,,150,2656,4,16515,434600,28084,2136,,8504,833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0957,AM,2025,2844,325620,TX,30000000,100,115000,"Personal Care Products, Deodorants, Skincare Products",,100000000,4728,5,77338,1533195,34655,3467,2950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM0958,AM,2025,2084,312130,TX,6472000,30,40000,wine,5,170,2572,7,33500,706000,21000,2320,,,,,,,,,,,,,,,,,,,,11700,514,,,10800,1047,,,,,,,,,,,,
AM0959,AM,2025,3462,332111,TX,85000000,150,187000,Forged and Heat Treated Aerospace Engine Components,,500000,7224,6,571553,10206327,270854,27359,31302,1852234,318674,,,,,,,,,,,,,,,,,,,,,110942,4370,,,,,,,,,,,,
AM0960,AM,2025,3261,327110,TX,60000000,85,144480,Quartz Slab,,8000000,3556,4,188456,2833932,173043,14250,27503,126321,11370,,,,,,,,,,,,,,,,,,,,,13283,4671,,,,,,,,,,,,
AM0962,AM,2025,3441,332312,TX,112000000,90,70000,Structural Steel,3,7500,5699,9,59300,718310,28244.25,3563,12437,1070,93.1,,,,,,,,,,,,,,,,,,,,,6702,1112,,,,,,,,,,,,
AM0964,AM,2025,8211,611110,TX,2000000,60,77117,students,,150,2547,4,17537,461488,26411,2401,,7008,639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR0001,AR,1993,2426,,AR,13000000,130,250000,Wood Furniture,6,13000,8736,7,281655,3578839,,,,6045,1481,25021,13824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR0002,AR,1993,3624,,AR,7500000,94,108717,Graphite Electrodes,3,4500,2080,5,1055064,20121044,,,,461974,187519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR0003,AR,1993,3053,,AR,175000000,163,100000,Ceramic Seal Faces,1,20000000,6257,4,535809,6475674,,,,145340,40459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR0004,AR,1993,2631,,AR,4000000,75,138000,Printed Cartons & Boxes,2,2300000,5214,4,171222,1935522,,,,24990,5842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR0005,AR,1993,2431,,AR,25000000,110,90000,Hardwood Cabinet Doors,1,1512000,2086,5,224834,2188746,,,,5661,1228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR0006,AR,1993,2426,,AR,4000000,53,112000,Hardwood flooring,6,2500000,2086,5,166614,1827374,,,,,,,,,,,,,,,,,,10386,30279,,,,,,,,,,,,,,,,,,,,
AR0007,AR,1993,3621,,AR,30000000,300,150000,Electric Motors,1,7800000,6257,4,247462,3347597,,,,37892,9716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR0008,AR,1993,3728,,AR,20000000,150,97000,Aircraft Assemblies,1,42,2086,5,159836,2064478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR0009,AR,1993,2434,,AR,30000000,110,86250,Hardwood Cabinet Components,6,10000000,2086,5,226998,2965416,,,,,,,,,,,,,,,,,,47704,110940,,,,,,,,,,,,,,,,,,,,
AR0010,AR,1993,2952,,AR,17000000,84,98000,Dimensional Shingles,6,17200,8736,5,354497,5569168,,,,378673,140204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR0011,AR,1993,2541,,AR,40000000,300,40000,Commercial Refrigeration Products,1,26000,6257,5,311950,6259672,,,,179747,53543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR0012,AR,1993,3561,,AR,20000000,200,247552,Swimming Pool Pumps,1,133000,8736,6,363976,5723036,,,,36243,8450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR0013,AR,1993,2015,,LA,72000000,487,49600,Packaged Frozen Chicken,2,150000000,6257,5,993652,17597011,,,,478989,173034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR0014,AR,1993,2821,,LA,42000000,56,20750,Resins,2,250000,8736,4,715877,12653283,,,,,,,,,,20616,2844,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR0015,AR,1993,3491,,AR,50000000,470,232000,Hydraulic Valves,1,90000,6633,6,895310,14826202,,,,23977,5747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR0016,AR,1994,3559,,AR,62000000,400,215636,Automotive Service Equip.,1,12204,2086,5,262474,5092028,,,,80350,22614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR0017,AR,1994,2026,,AR,45000000,250,78900,Fluid Milk,5,22000,7488,6,602844,9160024,,,,113460,39262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR0018,AR,1994,3317,,AR,20000000,260,135000,Steel Pipes & Tubes,2,3600000,6257,9,572852,9497362,,,,17125,3920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR0019,AR,1994,3011,,AR,21686583,173,200000,Inner Tubes & Bladders,2,15826559,6257,6,834889,11629250,,,,264498,88496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR0020,AR,1994,2674,,AR,52500000,340,244000,Multi-wall bags,3,46000,8760,6,750345,13374854,,,,148738,44907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR0021,AR,1994,3440,,AR,22000000,300,146739,Boilers,3,500,5214,9,169385,2439918,,,,63512,15051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR0022,AR,1994,2074,,AR,10000000,70,157600,Crude Cottonseed Oil,5,550000,6883,5,678469,12966003,,,,541533,142521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR0023,AR,1994,3295,,AR,7000000,36,102000,Graded Lightweight Aggregate,3,1500000,8760,4,419425,7700176,,,,130852,45700,,,,,79353,17436,,,,,1027088,580528,,,,,,,,,,,,,,,,,,,,,,
AR0024,AR,1994,3089,,AR,12000000,125,130000,Wire Cloth,6,12000000,6257,6,88240,1196952,,,,12502,2237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR0025,AR,1994,3641,,AR,63000000,540,550000,Incandescent Light Bulbs,1,220000000,6883,6,945021,15303928,,,,227680,84015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR0026,AR,1994,3873,,AR,13000000,350,273000,Die Cast Watch Cases,1,12000000,7509,7,665756,10332943,,,,230653,86998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
